domain,agency,status,redirect,valid,sitemap,allowed,source
sba.gov,"Small Business Administration",200,"https://www.sba.gov/robots.txt",true,"null",true,robots.txt
business.gov,"Small Business Administration",200,"https://www.sba.gov/robots.txt",true,"null",true,robots.txt
sss.gov,"Selective Service System",200,"https://www.sss.gov/robots.txt",true,"null",true,robots.txt
rrb.gov,"Railroad Retirement Board",200,"https://rrb.gov/robots.txt",true,"null",true,robots.txt
nwbc.gov,"Small Business Administration",200,"https://www.nwbc.gov/robots.txt",true,"https://www.nwbc.gov/sitemap_index.xml",true,robots.txt
pmi.gov,"U.S. Agency for International Development",500,"http://www.pmi.gov/",false,"null",false,undefined
investor.gov,"Securities and Exchange Commission",200,"https://www.investor.gov/robots.txt",true,"https://www.sec.gov/sec-sitemap.xml",true,robots.txt
sec.gov,"Securities and Exchange Commission",200,"https://www.sec.gov/robots.txt",true,"https://www.sec.gov/sec-sitemap.xml",true,robots.txt
pclob.gov,"Privacy and Civil Liberties Oversight Board",200,"https://www.pclob.gov/robots.txt",true,"null",true,robots.txt
pbrb.gov,"Public Buildings Reform Board",200,"https://www.pbrb.gov/robots.txt",true,"https://www.pbrb.gov/wp-sitemap.xml",true,robots.txt
presidiotrust.gov,"Presidio Trust",200,"https://presidiotrust.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
presidiotunneltops.gov,"Presidio Trust",200,"https://presidiotunneltops.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
presidiocommercial.gov,"Presidio Trust",200,"https://presidiocommercial.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
presidio.gov,"Presidio Trust",200,"https://presidio.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
usajobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
usastaffing.gov,"Office of Personnel Management",200,"https://signin.usastaffing.gov/Account/SignIn?ReturnUrl=%2Fissue%2Fwsfed%3Fwa%3Dwsignin1.0%26wtrealm%3Dhttps%253a%252f%252fusastaffing.gov%252f%26wctx%3Drm%253d0%2526id%253dpassive%2526ru%253d%25252frobots.txt%26wct%3D2026-06-24T04%253a09%253a46Z",false,"null",false,false
pbgc.gov,"Pension Benefit Guaranty Corporation",200,"https://www.pbgc.gov/robots.txt",true,"https://www.pbgc.gov/sitemap.xml",true,robots.txt
prc.gov,"Postal Regulatory Commission",200,"https://prc.gov/robots.txt",true,"null",true,robots.txt
unlocktalent.gov,"Office of Personnel Management",200,"https://www.opm.gov/data/",false,"null",false,false
pac.gov,"Office of Personnel Management",500,"http://www.pac.gov/",false,"null",false,undefined
telework.gov,"Office of Personnel Management",200,"https://www.opm.gov/telework/",false,"null",false,false
golearn.gov,"Office of Personnel Management",500,"http://www.golearn.gov/",false,"null",false,undefined
governmentjobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
pmf.gov,"Office of Personnel Management",404,"https://www.pmf.gov/robots.txt",false,"null",false,false
fegli.gov,"Office of Personnel Management",200,"https://www.opm.gov/healthcare-insurance/life-insurance",false,"null",false,false
fsafeds.gov,"Office of Personnel Management",404,"https://fsafeds.gov/robots.txt",false,"null",false,false
opm.gov,"Office of Personnel Management",200,"https://www.opm.gov/robots.txt",true,"https://www.opm.gov/sitemap/",true,robots.txt
feb.gov,"Office of Personnel Management",500,"http://www.feb.gov/",false,"null",false,undefined
fedjobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
fedshirevets.gov,"Office of Personnel Management",200,"https://www.opm.gov/fedshirevets/",false,"null",false,false
federaljobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
chcoc.gov,"Office of Personnel Management",200,"https://www.opm.gov/chcoc",false,"null",false,false
applicationmanager.gov,"Office of Personnel Management",500,"http://www.applicationmanager.gov/",false,"null",false,undefined
employeeexpress.gov,"Office of Personnel Management",404,"https://www.employeeexpress.gov/robots.txt",false,"null",false,false
cybercareers.gov,"Office of Personnel Management",404,"https://www.opm.gov/cyber-careers/",false,"null",false,undefined
integrity.gov,"Office of Government Ethics",200,"https://www.integrity.gov/robots.txt",true,"null",true,robots.txt
oge.gov,"Office of Government Ethics",200,"https://www.oge.gov/Web/OGE.nsf/robots.txt",true,"null",true,robots.txt
oshrc.gov,"Occupational Safety and Health Review Commission",200,"https://www.oshrc.gov/robots.txt",true,"https://www.oshrc.gov/sitemap_index.xml",true,robots.txt
nrc.gov,"Nuclear Regulatory Commission",200,"https://www.nrc.gov/robots.txt",true,"https://www.nrc.gov/sitemapindex.xml",true,robots.txt
nbrc.gov,"Northern Border Regional Commission",200,"https://www.nbrc.gov/robots.txt",true,"null",true,robots.txt
nrc-gateway.gov,"Nuclear Regulatory Commission",500,"https://nrc-gateway.gov/robots.txt",false,"null",false,false
itrd.gov,"Networking Information Technology Research and Development",500,"http://www.itrd.gov/",false,"null",false,undefined
igorville.gov,"Non-Federal Agency",500,"http://www.igorville.gov/",false,"null",false,undefined
nscai.gov,"National Security Commission on Artificial Intelligence",500,"http://www.nscai.gov/",false,"null",false,undefined
ntsb.gov,"National Transportation Safety Board",200,"https://www.ntsb.gov/robots.txt",true,"null",true,robots.txt
usap.gov,"National Science Foundation",200,"https://www.usap.gov/robots.txt",true,"null",true,robots.txt
sac.gov,"National Science Foundation",200,"https://www.sac.gov/robots.txt",true,"null",true,robots.txt
nitrd.gov,"Networking Information Technology Research and Development",200,"https://www.nitrd.gov/robots.txt",true,"https://www.nitrd.gov/sitemap_index.xml",true,robots.txt
nsf.gov/staff,"National Science Foundation",404,"https://www.nsf.gov/unavailable",false,"null",false,false
research.gov,"National Science Foundation",500,"https://www.research.gov/robots.txt",true,"null",true,meta
nmb.gov,"National Mediation Board",404,"https://nmb.gov/robots.txt",false,"null",false,false
new.nsf.gov,"National Science Foundation",200,"https://www.nsf.gov/robots.txt",true,"https://www.nsf.gov/sitemap.xml",true,robots.txt
usalearning.gov,"Office of Personnel Management",500,"http://www.usalearning.gov/",false,"null",false,undefined
arctic.gov,"National Science Foundation",200,"https://arctic.gov/robots.txt",true,"https://arctic.gov/sitemap_index.xml",true,robots.txt
nga.gov,"National Gallery of Art",200,"https://www.nga.gov/robots.txt",true,"https://www.nga.gov/sitemap.xml",true,robots.txt
nlrb.gov,"National Labor Relations Board",200,"https://www.nlrb.gov/robots.txt",true,"null",true,robots.txt
nea.gov,"National Endowment for the Arts",500,"http://www.nea.gov/",false,"null",false,undefined
humanities.gov,"National Endowment for the Humanities",200,"https://www.neh.gov/",false,"null",false,false
neh.gov,"National Endowment for the Humanities",200,"https://www.neh.gov/robots.txt",true,"https://neh.gov/sitemap.xml",true,robots.txt
e-qip.gov,"Office of Personnel Management",500,"http://www.e-qip.gov/",false,"null",false,undefined
arts.gov,"National Endowment for the Arts",200,"https://www.arts.gov/robots.txt",true,"https://www.arts.gov/sitemap.xml",true,robots.txt
ncd.gov,"National Council on Disability",200,"https://www.ncd.gov/robots.txt",true,"null",true,robots.txt
nigc.gov,"National Indian Gaming Commission",200,"https://www.nigc.gov/robots.txt",true,"https://www.nigc.gov/wp-sitemap.xml",true,robots.txt
webharvest.gov,"National Archives and Records Administration",200,"https://webharvest.gov/robots.txt",true,"null",true,robots.txt
ncpc.gov,"National Capital Planning Commission",200,"https://www.ncpc.gov/robots.txt",true,"null",true,robots.txt
mycreditunion.gov,"National Credit Union Administration",200,"https://mycreditunion.gov/robots.txt",true,"https://www.mycreditunion.gov/sitemap.xml",true,robots.txt
ncua.gov,"National Credit Union Administration",200,"https://ncua.gov/robots.txt",true,"https://ncua.gov/sitemap.xml",true,robots.txt
trumplibrary.gov,"National Archives and Records Administration",200,"https://www.trumplibrary.gov/robots.txt",true,"null",true,robots.txt
wartimecontracting.gov,"National Archives and Records Administration",200,"https://cybercemetery.unt.edu/cwc/20110929213815/http:/www.wartimecontracting.gov/robots.txt",true,"null",true,robots.txt
trumpwhitehouse.gov,"National Archives and Records Administration",200,"https://trumpwhitehouse.archives.gov/robots.txt",true,"https://trumpwhitehouse.archives.gov/sitemap/sitemap.xml",true,robots.txt
recordsmanagement.gov,"National Archives and Records Administration",200,"https://www.archives.gov/records-mgmt",false,"null",false,false
trumanlibrary.gov,"National Archives and Records Administration",200,"https://www.trumanlibrary.gov/robots.txt",true,"null",true,robots.txt
reaganlibrary.gov,"National Archives and Records Administration",200,"https://www.reaganlibrary.gov/robots.txt",true,"null",true,robots.txt
ourdocuments.gov,"National Archives and Records Administration",200,"https://www.archives.gov/milestone-documents/list",false,"null",false,false
obamalibrary.gov,"National Archives and Records Administration",200,"https://www.obamalibrary.gov/robots.txt",true,"null",true,robots.txt
lbjlibrary.gov,"National Archives and Records Administration",200,"https://lbjlibrary.archives.gov/",false,"null",false,false
nara.gov,"National Archives and Records Administration",200,"https://www.archives.gov/robots.txt",true,"https://www.archives.gov/sitemap.xml",true,robots.txt
obamawhitehouse.gov,"National Archives and Records Administration",403,"https://obamawhitehouse.archives.gov/robots.txt",false,"null",false,false
jfklibrary.gov,"National Archives and Records Administration",200,"https://jfklibrary.archives.gov/",false,"null",false,false
jimmycarterlibrary.gov,"National Archives and Records Administration",200,"https://www.jimmycarterlibrary.gov/robots.txt",true,"null",false,robots.txt
nixonlibrary.gov,"National Archives and Records Administration",200,"https://www.nixonlibrary.gov/robots.txt",true,"https://www.nixonlibrary.gov/sitemap.xml",true,robots.txt
history.gov,"National Archives and Records Administration",200,"https://www.archives.gov/",false,"null",false,false
frc.gov,"National Archives and Records Administration",200,"https://www.archives.gov/frc",false,"null",false,false
fcic.gov,"National Archives and Records Administration",500,"https://www.fcic.gov//",false,"null",false,undefined
georgewbushlibrary.gov,"National Archives and Records Administration",200,"https://www.georgewbushlibrary.gov/robots.txt",true,"null",true,robots.txt
fordlibrarymuseum.gov,"National Archives and Records Administration",200,"https://www.fordlibrarymuseum.gov/robots.txt",true,"null",true,robots.txt
emergency-federal-register.gov,"National Archives and Records Administration",404,"https://www.emergency-federal-register.gov/robots.txt",false,"null",false,false
dd214.gov,"National Archives and Records Administration",200,"https://www.archives.gov/veterans",false,"null",false,false
eisenhowerlibrary.gov,"National Archives and Records Administration",200,"https://www.eisenhowerlibrary.gov/robots.txt",true,"https://www.eisenhowerlibrary.gov/sitemap.xml",true,robots.txt
bush41library.gov,"National Archives and Records Administration",200,"https://www.bush41library.gov/robots.txt",true,"null",true,robots.txt
archives.gov,"National Archives and Records Administration",200,"https://www.archives.gov/robots.txt",true,"https://www.archives.gov/sitemap.xml",true,robots.txt
911commission.gov,"National Archives and Records Administration",200,"https://911commission.gov/robots.txt",true,"null",true,robots.txt
clintonlibrary.gov,"National Archives and Records Administration",200,"https://www.clintonlibrary.gov/robots.txt",true,"null",true,robots.txt
9-11commission.gov,"National Archives and Records Administration",200,"https://9-11commission.gov/robots.txt",true,"null",true,robots.txt
earth.gov,"National Aeronautics and Space Administration",200,"https://earth.gov/robots.txt",true,"https://earth.gov/sitemap.xml",true,robots.txt
udall.gov,"Morris K. Udall and Stewart L. Udall Foundation",404,"https://udall.gov/robots.txt",false,"null",false,false
nasa.gov,"National Aeronautics and Space Administration",200,"https://www.nasa.gov/robots.txt",true,"null",true,robots.txt
ecr.gov,"Morris K. Udall and Stewart L. Udall Foundation",404,"https://www.udall.gov/robots.txt",false,"null",false,false
usgeo.gov,"National Aeronautics and Space Administration",404,"https://usgeo.gov/robots.txt",false,"null",false,false
mcc.gov,"Millennium Challenge Corporation",404,"https://www.mcc.gov/robots.txt",true,"null",true,meta
mmc.gov,"Marine Mammal Commission",200,"https://www.mmc.gov/robots.txt",true,"https://www.mmc.gov/sitemap_index.xml",true,robots.txt
lsc.gov,"Legal Services Corporation",200,"https://www.lsc.gov/robots.txt",true,"null",true,robots.txt
kennedy-center.gov,"John F. Kennedy Center for Performing Arts",500,"http://www.kennedy-center.gov/",false,"null",false,undefined
jusfc.gov,"Japan-US Friendship Commission",307,"http://www.jusfc.gov/",false,"null",false,undefined
scijinks.gov,"National Aeronautics and Space Administration",500,"http://www.scijinks.gov/",false,"null",false,undefined
iaf.gov,"Inter-American Foundation",403,"http://www.iaf.gov/",false,"null",false,undefined
pcah.gov,"Institute of Museum and Library Services",500,"http://www.pcah.gov/",false,"null",false,undefined
jamesmadison.gov,"James Madison Memorial Fellowship Foundation",200,"https://www.jamesmadison.gov/robots.txt",true,"null",true,robots.txt
mspb.gov,"Merit Systems Protection Board",200,"https://www.mspb.gov/robots.txt",true,"https://www.mspb.gov/sitemap_index.xml",true,robots.txt
imls.gov,"Institute of Museum and Library Services",200,"https://www.imls.gov/robots.txt",true,"null",true,robots.txt
mcctest.gov,"Millennium Challenge Corporation",500,"http://www.mcctest.gov/",false,"null",false,undefined
truman.gov,"Harry S. Truman Scholarship Foundation",200,"https://www.truman.gov/robots.txt",true,"null",true,robots.txt
